timestamp,process_id,worker_id,label,release,batch,metric,value
2025-09-20T01:36:36.957000,62819,1,worker-1,2024-11-27,51,latency,13.595
2025-09-20T01:36:37.687000,62820,2,worker-2,2024-11-28,3,latency,12.465
2025-09-20T01:36:49.872000,62820,2,worker-2,2024-11-28,4,latency,12.185
2025-09-20T01:36:50.302000,62819,1,worker-1,2024-11-27,52,latency,13.345
2025-09-20T01:37:01.955000,62820,2,worker-2,2024-11-28,5,latency,12.083
2025-09-20T01:37:03.355000,62819,1,worker-1,2024-11-27,53,latency,13.053
2025-09-20T01:37:14.096000,62820,2,worker-2,2024-11-28,6,latency,12.140
2025-09-20T01:37:16.362000,62819,1,worker-1,2024-11-27,54,latency,13.006
2025-09-20T01:37:27.102000,62820,2,worker-2,2024-11-28,7,latency,13.006
2025-09-20T01:37:29.847000,62819,1,worker-1,2024-11-27,55,latency,13.485
2025-09-20T01:37:39.607000,62820,2,worker-2,2024-11-28,8,latency,12.505
2025-09-20T01:37:43.421000,62819,1,worker-1,2024-11-27,56,latency,13.574
2025-09-20T01:37:52.485000,62820,2,worker-2,2024-11-28,9,latency,12.878
2025-09-20T01:37:56.894000,62819,1,worker-1,2024-11-27,57,latency,13.472
2025-09-20T01:38:04.614000,62820,2,worker-2,2024-11-28,10,latency,12.128
2025-09-20T01:38:10.049000,62819,1,worker-1,2024-11-27,58,latency,13.155
2025-09-20T01:38:16.960000,62820,2,worker-2,2024-11-28,11,latency,12.346
2025-09-20T01:38:23.256000,62819,1,worker-1,2024-11-27,59,latency,13.207
2025-09-20T01:38:29.320000,62820,2,worker-2,2024-11-28,12,latency,12.360
2025-09-20T01:38:36.553000,62819,1,worker-1,2024-11-27,60,latency,13.297
2025-09-20T01:38:42.080000,62820,2,worker-2,2024-11-28,13,latency,12.760
2025-09-20T01:38:49.753000,62819,1,worker-1,2024-11-27,61,latency,13.200
2025-09-20T01:38:55.002000,62820,2,worker-2,2024-11-28,14,latency,12.922
2025-09-20T01:39:02.865000,62819,1,worker-1,2024-11-27,62,latency,13.112
2025-09-20T01:39:06.509000,62820,2,worker-2,2024-11-28,15,latency,11.507
2025-09-20T01:39:15.776000,62819,1,worker-1,2024-11-27,63,latency,12.911
2025-09-20T01:39:18.780000,62820,2,worker-2,2024-11-28,16,latency,12.270
2025-09-20T01:39:28.744000,62819,1,worker-1,2024-11-27,64,latency,12.967
2025-09-20T01:39:31.289000,62820,2,worker-2,2024-11-28,17,latency,12.509
2025-09-20T01:39:44.206000,62820,2,worker-2,2024-11-28,18,latency,12.917
2025-09-20T01:39:44.566000,62819,1,worker-1,2024-11-27,65,latency,15.823
2025-09-20T01:39:54.733000,62819,1,worker-1,2024-11-27,66,latency,10.167
2025-09-20T01:39:54.734000,62819,1,worker-1,2024-11-27,67,batches,67.000
2025-09-20T01:39:55.567000,62819,1,worker-1,2024-11-27,,max-rss,13.573
2025-09-20T01:39:55.757000,62817,,coordinator,,,max-rss,0.826
2025-09-20T01:39:56.702000,62820,2,worker-2,2024-11-28,19,latency,12.496
2025-09-20T01:40:08.796000,62820,2,worker-2,2024-11-28,20,latency,12.093
2025-09-20T01:40:15.214000,62819,1,worker-1,2024-11-29,0,latency,12.601
2025-09-20T01:40:21.506000,62820,2,worker-2,2024-11-28,21,latency,12.710
2025-09-20T01:40:28.024000,62819,1,worker-1,2024-11-29,1,latency,12.810
2025-09-20T01:40:34.410000,62820,2,worker-2,2024-11-28,22,latency,12.904
2025-09-20T01:40:40.513000,62819,1,worker-1,2024-11-29,2,latency,12.488
2025-09-20T01:40:47.123000,62820,2,worker-2,2024-11-28,23,latency,12.713
2025-09-20T01:40:53.292000,62819,1,worker-1,2024-11-29,3,latency,12.779
2025-09-20T01:40:59.795000,62820,2,worker-2,2024-11-28,24,latency,12.671
2025-09-20T01:41:05.194000,62819,1,worker-1,2024-11-29,4,latency,11.901
2025-09-20T01:41:12.782000,62820,2,worker-2,2024-11-28,25,latency,12.987
2025-09-20T01:41:16.553000,62819,1,worker-1,2024-11-29,5,latency,11.359
2025-09-20T01:41:25.690000,62820,2,worker-2,2024-11-28,26,latency,12.907
2025-09-20T01:41:29.236000,62819,1,worker-1,2024-11-29,6,latency,12.683
2025-09-20T01:41:39.799000,62820,2,worker-2,2024-11-28,27,latency,14.109
2025-09-20T01:41:41.703000,62819,1,worker-1,2024-11-29,7,latency,12.467
2025-09-20T01:41:54.192000,62819,1,worker-1,2024-11-29,8,latency,12.488
2025-09-20T01:41:56.537000,62820,2,worker-2,2024-11-28,28,latency,16.737
2025-09-20T01:42:06.762000,62819,1,worker-1,2024-11-29,9,latency,12.570
2025-09-20T01:42:11.645000,62820,2,worker-2,2024-11-28,29,latency,15.109
2025-09-20T01:42:19.047000,62819,1,worker-1,2024-11-29,10,latency,12.285
2025-09-20T01:42:25.301000,62820,2,worker-2,2024-11-28,30,latency,13.655
2025-09-20T01:42:31.607000,62819,1,worker-1,2024-11-29,11,latency,12.560
2025-09-20T01:42:38.729000,62820,2,worker-2,2024-11-28,31,latency,13.428
2025-09-20T01:42:44.006000,62819,1,worker-1,2024-11-29,12,latency,12.399
2025-09-20T01:42:52.636000,62820,2,worker-2,2024-11-28,32,latency,13.907
2025-09-20T01:42:56.562000,62819,1,worker-1,2024-11-29,13,latency,12.555
2025-09-20T01:43:06.179000,62820,2,worker-2,2024-11-28,33,latency,13.542
2025-09-20T01:43:08.459000,62819,1,worker-1,2024-11-29,14,latency,11.896
2025-09-20T01:43:20.747000,62820,2,worker-2,2024-11-28,34,latency,14.569
2025-09-20T01:43:21.671000,62819,1,worker-1,2024-11-29,15,latency,13.212
2025-09-20T01:43:34.497000,62819,1,worker-1,2024-11-29,16,latency,12.825
2025-09-20T01:43:34.870000,62820,2,worker-2,2024-11-28,35,latency,14.123
2025-09-20T01:43:47.245000,62819,1,worker-1,2024-11-29,17,latency,12.748
2025-09-20T01:43:48.025000,62820,2,worker-2,2024-11-28,36,latency,13.154
2025-09-20T01:43:59.579000,62819,1,worker-1,2024-11-29,18,latency,12.334
2025-09-20T01:44:01.264000,62820,2,worker-2,2024-11-28,37,latency,13.239
2025-09-20T01:44:12.752000,62819,1,worker-1,2024-11-29,19,latency,13.173
2025-09-20T01:44:14.695000,62820,2,worker-2,2024-11-28,38,latency,13.431
2025-09-20T01:44:25.496000,62819,1,worker-1,2024-11-29,20,latency,12.744
2025-09-20T01:44:28.267000,62820,2,worker-2,2024-11-28,39,latency,13.572
2025-09-20T01:44:39.528000,62819,1,worker-1,2024-11-29,21,latency,14.032
2025-09-20T01:44:42,62820,2,worker-2,2024-11-28,40,latency,13.733
2025-09-20T01:44:52.638000,62819,1,worker-1,2024-11-29,22,latency,13.110
2025-09-20T01:44:55.822000,62820,2,worker-2,2024-11-28,41,latency,13.822
2025-09-20T01:45:05.558000,62819,1,worker-1,2024-11-29,23,latency,12.920
2025-09-20T01:45:11.367000,62820,2,worker-2,2024-11-28,42,latency,15.544
2025-09-20T01:45:18.106000,62819,1,worker-1,2024-11-29,24,latency,12.547
2025-09-20T01:45:28.257000,62820,2,worker-2,2024-11-28,43,latency,16.890
2025-09-20T01:45:31.823000,62819,1,worker-1,2024-11-29,25,latency,13.717
2025-09-20T01:45:41.567000,62820,2,worker-2,2024-11-28,44,latency,13.310
2025-09-20T01:45:45.469000,62819,1,worker-1,2024-11-29,26,latency,13.646
2025-09-20T01:45:54.989000,62820,2,worker-2,2024-11-28,45,latency,13.422
2025-09-20T01:45:59.356000,62819,1,worker-1,2024-11-29,27,latency,13.887
2025-09-20T01:46:08.275000,62820,2,worker-2,2024-11-28,46,latency,13.286
2025-09-20T01:46:13.191000,62819,1,worker-1,2024-11-29,28,latency,13.834
2025-09-20T01:46:21.966000,62820,2,worker-2,2024-11-28,47,latency,13.691
2025-09-20T01:46:27.595000,62819,1,worker-1,2024-11-29,29,latency,14.405
2025-09-20T01:46:35.251000,62820,2,worker-2,2024-11-28,48,latency,13.285
2025-09-20T01:46:41.165000,62819,1,worker-1,2024-11-29,30,latency,13.570
2025-09-20T01:46:48.544000,62820,2,worker-2,2024-11-28,49,latency,13.293
2025-09-20T01:46:57.582000,62819,1,worker-1,2024-11-29,31,latency,16.416
2025-09-20T01:47:01.247000,62820,2,worker-2,2024-11-28,50,latency,12.702
2025-09-20T01:47:13.818000,62819,1,worker-1,2024-11-29,32,latency,16.236
2025-09-20T01:47:15.480000,62820,2,worker-2,2024-11-28,51,latency,14.233
2025-09-20T01:47:28.540000,62819,1,worker-1,2024-11-29,33,latency,14.722
2025-09-20T01:47:31.338000,62820,2,worker-2,2024-11-28,52,latency,15.858
2025-09-20T01:47:42.169000,62819,1,worker-1,2024-11-29,34,latency,13.629
2025-09-20T01:47:47.017000,62820,2,worker-2,2024-11-28,53,latency,15.679
2025-09-20T01:47:50.350000,62820,2,worker-2,2024-11-28,54,latency,3.334
2025-09-20T01:47:50.351000,62820,2,worker-2,2024-11-28,55,batches,55.000
2025-09-20T01:47:51.024000,62820,2,worker-2,2024-11-28,,max-rss,13.439
2025-09-20T01:47:51.145000,62817,,coordinator,,,max-rss,0.831
2025-09-20T01:47:54.829000,62819,1,worker-1,2024-11-29,35,latency,12.659
2025-09-20T01:48:07.259000,62819,1,worker-1,2024-11-29,36,latency,12.430
2025-09-20T01:48:09.727000,62820,2,worker-2,2024-11-30,0,latency,12.792
2025-09-20T01:48:21.228000,62819,1,worker-1,2024-11-29,37,latency,13.969
2025-09-20T01:48:23.173000,62820,2,worker-2,2024-11-30,1,latency,13.446
2025-09-20T01:48:35.050000,62819,1,worker-1,2024-11-29,38,latency,13.822
2025-09-20T01:48:36.140000,62820,2,worker-2,2024-11-30,2,latency,12.968
2025-09-20T01:48:49.070000,62820,2,worker-2,2024-11-30,3,latency,12.929
2025-09-20T01:48:49.307000,62819,1,worker-1,2024-11-29,39,latency,14.257
2025-09-20T01:49:00.813000,62820,2,worker-2,2024-11-30,4,latency,11.743
2025-09-20T01:49:03.171000,62819,1,worker-1,2024-11-29,40,latency,13.864
2025-09-20T01:49:13.349000,62820,2,worker-2,2024-11-30,5,latency,12.536
2025-09-20T01:49:16.591000,62819,1,worker-1,2024-11-29,41,latency,13.419
2025-09-20T01:49:25.868000,62820,2,worker-2,2024-11-30,6,latency,12.519
2025-09-20T01:49:30.527000,62819,1,worker-1,2024-11-29,42,latency,13.936
2025-09-20T01:49:37.942000,62820,2,worker-2,2024-11-30,7,latency,12.074
2025-09-20T01:49:43.896000,62819,1,worker-1,2024-11-29,43,latency,13.369
2025-09-20T01:49:49.955000,62820,2,worker-2,2024-11-30,8,latency,12.013
2025-09-20T01:49:58.638000,62819,1,worker-1,2024-11-29,44,latency,14.742
2025-09-20T01:50:01.615000,62820,2,worker-2,2024-11-30,9,latency,11.659
2025-09-20T01:50:14.322000,62820,2,worker-2,2024-11-30,10,latency,12.707
2025-09-20T01:50:14.544000,62819,1,worker-1,2024-11-29,45,latency,15.906
2025-09-20T01:50:26.830000,62820,2,worker-2,2024-11-30,11,latency,12.508
2025-09-20T01:50:29.175000,62819,1,worker-1,2024-11-29,46,latency,14.631
2025-09-20T01:50:39.458000,62820,2,worker-2,2024-11-30,12,latency,12.628
2025-09-20T01:50:42.067000,62819,1,worker-1,2024-11-29,47,latency,12.892
2025-09-20T01:50:51.549000,62820,2,worker-2,2024-11-30,13,latency,12.091
2025-09-20T01:50:55.613000,62819,1,worker-1,2024-11-29,48,latency,13.546
2025-09-20T01:51:02.582000,62820,2,worker-2,2024-11-30,14,latency,11.032
2025-09-20T01:51:08.639000,62819,1,worker-1,2024-11-29,49,latency,13.026
2025-09-20T01:51:13.857000,62820,2,worker-2,2024-11-30,15,latency,11.275
2025-09-20T01:51:21.694000,62819,1,worker-1,2024-11-29,50,latency,13.054
2025-09-20T01:51:25.473000,62820,2,worker-2,2024-11-30,16,latency,11.615
2025-09-20T01:51:35.243000,62819,1,worker-1,2024-11-29,51,latency,13.549
2025-09-20T01:51:38.832000,62820,2,worker-2,2024-11-30,17,latency,13.359
2025-09-20T01:51:48.801000,62819,1,worker-1,2024-11-29,52,latency,13.558
2025-09-20T01:51:50.914000,62820,2,worker-2,2024-11-30,18,latency,12.081
2025-09-20T01:52:02.274000,62819,1,worker-1,2024-11-29,53,latency,13.473
2025-09-20T01:52:04.824000,62820,2,worker-2,2024-11-30,19,latency,13.910
2025-09-20T01:52:15.723000,62819,1,worker-1,2024-11-29,54,latency,13.449
2025-09-20T01:52:18.146000,62820,2,worker-2,2024-11-30,20,latency,13.322
2025-09-20T01:52:29.072000,62819,1,worker-1,2024-11-29,55,latency,13.348
2025-09-20T01:52:31.332000,62820,2,worker-2,2024-11-30,21,latency,13.186
2025-09-20T01:52:44.796000,62820,2,worker-2,2024-11-30,22,latency,13.463
2025-09-20T01:52:45.568000,62819,1,worker-1,2024-11-29,56,latency,16.496
2025-09-20T01:52:52.901000,62819,1,worker-1,2024-11-29,57,latency,7.333
2025-09-20T01:52:52.901000,62819,1,worker-1,2024-11-29,58,batches,58.000
2025-09-20T01:52:53.383000,62819,1,worker-1,2024-11-29,,max-rss,13.573
2025-09-20T01:52:53.546000,62817,,coordinator,,,max-rss,0.831
2025-09-20T01:52:57.216000,62820,2,worker-2,2024-11-30,23,latency,12.421
2025-09-20T01:53:09.838000,62820,2,worker-2,2024-11-30,24,latency,12.622
2025-09-20T01:53:12.987000,62819,1,worker-1,2024-12-01,0,latency,13.985
2025-09-20T01:53:23.728000,62820,2,worker-2,2024-11-30,25,latency,13.890
2025-09-20T01:53:26.742000,62819,1,worker-1,2024-12-01,1,latency,13.754
2025-09-20T01:53:36.772000,62820,2,worker-2,2024-11-30,26,latency,13.043
2025-09-20T01:53:39.345000,62819,1,worker-1,2024-12-01,2,latency,12.602
2025-09-20T01:53:49.703000,62820,2,worker-2,2024-11-30,27,latency,12.931
2025-09-20T01:53:51.904000,62819,1,worker-1,2024-12-01,3,latency,12.558
2025-09-20T01:54:03.299000,62820,2,worker-2,2024-11-30,28,latency,13.595
2025-09-20T01:54:05.404000,62819,1,worker-1,2024-12-01,4,latency,13.499
2025-09-20T01:54:16.099000,62820,2,worker-2,2024-11-30,29,latency,12.800
2025-09-20T01:54:17.820000,62819,1,worker-1,2024-12-01,5,latency,12.417
2025-09-20T01:54:30.980000,62819,1,worker-1,2024-12-01,6,latency,13.160
2025-09-20T01:54:31.714000,62820,2,worker-2,2024-11-30,30,latency,15.614
2025-09-20T01:54:43.196000,62819,1,worker-1,2024-12-01,7,latency,12.212
2025-09-20T01:54:46.517000,62820,2,worker-2,2024-11-30,31,latency,14.802
2025-09-20T01:54:55.532000,62819,1,worker-1,2024-12-01,8,latency,12.337
2025-09-20T01:55:00.195000,62820,2,worker-2,2024-11-30,32,latency,13.679
2025-09-20T01:55:08.197000,62819,1,worker-1,2024-12-01,9,latency,12.664
2025-09-20T01:55:14.175000,62820,2,worker-2,2024-11-30,33,latency,13.979
2025-09-20T01:55:21.063000,62819,1,worker-1,2024-12-01,10,latency,12.865
2025-09-20T01:55:28.093000,62820,2,worker-2,2024-11-30,34,latency,13.918
2025-09-20T01:55:32.727000,62819,1,worker-1,2024-12-01,11,latency,11.664
2025-09-20T01:55:41.423000,62820,2,worker-2,2024-11-30,35,latency,13.330
2025-09-20T01:55:44.790000,62819,1,worker-1,2024-12-01,12,latency,12.062
2025-09-20T01:55:54.300000,62820,2,worker-2,2024-11-30,36,latency,12.877
2025-09-20T01:55:57.159000,62819,1,worker-1,2024-12-01,13,latency,12.369
2025-09-20T01:56:08.975000,62820,2,worker-2,2024-11-30,37,latency,14.675
2025-09-20T01:56:10.814000,62819,1,worker-1,2024-12-01,14,latency,13.655
2025-09-20T01:56:22.822000,62820,2,worker-2,2024-11-30,38,latency,13.847
2025-09-20T01:56:24.115000,62819,1,worker-1,2024-12-01,15,latency,13.301
2025-09-20T01:56:35.591000,62819,1,worker-1,2024-12-01,16,latency,11.476
2025-09-20T01:56:36.472000,62820,2,worker-2,2024-11-30,39,latency,13.650
2025-09-20T01:56:47.317000,62819,1,worker-1,2024-12-01,17,latency,11.726
2025-09-20T01:56:50.999000,62820,2,worker-2,2024-11-30,40,latency,14.527
2025-09-20T01:57:00.841000,62819,1,worker-1,2024-12-01,18,latency,13.524
2025-09-20T01:57:07.792000,62820,2,worker-2,2024-11-30,41,latency,16.792
2025-09-20T01:57:13.386000,62819,1,worker-1,2024-12-01,19,latency,12.545
2025-09-20T01:57:21.134000,62820,2,worker-2,2024-11-30,42,latency,13.342
2025-09-20T01:57:25.067000,62819,1,worker-1,2024-12-01,20,latency,11.681
2025-09-20T01:57:34.079000,62820,2,worker-2,2024-11-30,43,latency,12.945
2025-09-20T01:57:36.893000,62819,1,worker-1,2024-12-01,21,latency,11.825
2025-09-20T01:57:47.256000,62820,2,worker-2,2024-11-30,44,latency,13.176
2025-09-20T01:57:49.742000,62819,1,worker-1,2024-12-01,22,latency,12.849
2025-09-20T01:58:00.124000,62820,2,worker-2,2024-11-30,45,latency,12.868
2025-09-20T01:58:02.815000,62819,1,worker-1,2024-12-01,23,latency,13.073
2025-09-20T01:58:12.831000,62820,2,worker-2,2024-11-30,46,latency,12.707
2025-09-20T01:58:15.560000,62819,1,worker-1,2024-12-01,24,latency,12.745
2025-09-20T01:58:26.031000,62820,2,worker-2,2024-11-30,47,latency,13.199
2025-09-20T01:58:30.080000,62819,1,worker-1,2024-12-01,25,latency,14.519
2025-09-20T01:58:38.986000,62820,2,worker-2,2024-11-30,48,latency,12.955
2025-09-20T01:58:45.909000,62819,1,worker-1,2024-12-01,26,latency,15.829
2025-09-20T01:58:52.148000,62820,2,worker-2,2024-11-30,49,latency,13.162
2025-09-20T01:59:00.133000,62819,1,worker-1,2024-12-01,27,latency,14.224
2025-09-20T01:59:05.674000,62820,2,worker-2,2024-11-30,50,latency,13.526
2025-09-20T01:59:14.192000,62819,1,worker-1,2024-12-01,28,latency,14.059
2025-09-20T01:59:18.885000,62820,2,worker-2,2024-11-30,51,latency,13.211
2025-09-20T01:59:28.078000,62819,1,worker-1,2024-12-01,29,latency,13.886
2025-09-20T01:59:31.633000,62820,2,worker-2,2024-11-30,52,latency,12.747
2025-09-20T01:59:41.749000,62819,1,worker-1,2024-12-01,30,latency,13.671
2025-09-20T01:59:47.858000,62820,2,worker-2,2024-11-30,53,latency,16.225
2025-09-20T01:59:52.214000,62820,2,worker-2,2024-11-30,54,latency,4.356
2025-09-20T01:59:52.215000,62820,2,worker-2,2024-11-30,55,batches,55.000
2025-09-20T01:59:52.960000,62820,2,worker-2,2024-11-30,,max-rss,13.439
2025-09-20T01:59:53.150000,62817,,coordinator,,,max-rss,0.833
2025-09-20T01:59:54.757000,62819,1,worker-1,2024-12-01,31,latency,13.008
2025-09-20T02:00:07.236000,62819,1,worker-1,2024-12-01,32,latency,12.478
2025-09-20T02:00:11.711000,62820,2,worker-2,2024-12-02,0,latency,12.651
2025-09-20T02:00:20.669000,62819,1,worker-1,2024-12-01,33,latency,13.433
2025-09-20T02:00:25.402000,62820,2,worker-2,2024-12-02,1,latency,13.690
2025-09-20T02:00:33.761000,62819,1,worker-1,2024-12-01,34,latency,13.092
2025-09-20T02:00:37.404000,62820,2,worker-2,2024-12-02,2,latency,12.002
2025-09-20T02:00:48.766000,62819,1,worker-1,2024-12-01,35,latency,15.005
2025-09-20T02:00:50.208000,62820,2,worker-2,2024-12-02,3,latency,12.804
2025-09-20T02:01:02.559000,62820,2,worker-2,2024-12-02,4,latency,12.350
2025-09-20T02:01:05.210000,62819,1,worker-1,2024-12-01,36,latency,16.443
2025-09-20T02:01:15.792000,62820,2,worker-2,2024-12-02,5,latency,13.233
2025-09-20T02:01:18.453000,62819,1,worker-1,2024-12-01,37,latency,13.243
2025-09-20T02:01:28.887000,62820,2,worker-2,2024-12-02,6,latency,13.095
2025-09-20T02:01:31.026000,62819,1,worker-1,2024-12-01,38,latency,12.573
2025-09-20T02:01:41.322000,62820,2,worker-2,2024-12-02,7,latency,12.434
2025-09-20T02:01:44.354000,62819,1,worker-1,2024-12-01,39,latency,13.328
2025-09-20T02:01:54.026000,62820,2,worker-2,2024-12-02,8,latency,12.704
2025-09-20T02:01:57.906000,62819,1,worker-1,2024-12-01,40,latency,13.552
2025-09-20T02:02:07.269000,62820,2,worker-2,2024-12-02,9,latency,13.244
2025-09-20T02:02:11.298000,62819,1,worker-1,2024-12-01,41,latency,13.391
2025-09-20T02:02:18.971000,62820,2,worker-2,2024-12-02,10,latency,11.701
2025-09-20T02:02:24.834000,62819,1,worker-1,2024-12-01,42,latency,13.536
2025-09-20T02:02:31.046000,62820,2,worker-2,2024-12-02,11,latency,12.075
2025-09-20T02:02:38.214000,62819,1,worker-1,2024-12-01,43,latency,13.380
2025-09-20T02:02:43.720000,62820,2,worker-2,2024-12-02,12,latency,12.674
2025-09-20T02:02:50.993000,62819,1,worker-1,2024-12-01,44,latency,12.779
2025-09-20T02:02:55.168000,62820,2,worker-2,2024-12-02,13,latency,11.448
2025-09-20T02:03:04.230000,62819,1,worker-1,2024-12-01,45,latency,13.236
2025-09-20T02:03:07.850000,62820,2,worker-2,2024-12-02,14,latency,12.681
2025-09-20T02:03:17.647000,62819,1,worker-1,2024-12-01,46,latency,13.417
2025-09-20T02:03:20.941000,62820,2,worker-2,2024-12-02,15,latency,13.091
2025-09-20T02:03:30.585000,62819,1,worker-1,2024-12-01,47,latency,12.937
2025-09-20T02:03:34.501000,62820,2,worker-2,2024-12-02,16,latency,13.560
2025-09-20T02:03:43.837000,62819,1,worker-1,2024-12-01,48,latency,13.252
2025-09-20T02:03:46.649000,62820,2,worker-2,2024-12-02,17,latency,12.147
2025-09-20T02:03:57.182000,62819,1,worker-1,2024-12-01,49,latency,13.345
2025-09-20T02:03:59.324000,62820,2,worker-2,2024-12-02,18,latency,12.675
2025-09-20T02:04:12.550000,62820,2,worker-2,2024-12-02,19,latency,13.226
2025-09-20T02:04:12.666000,62819,1,worker-1,2024-12-01,50,latency,15.484
2025-09-20T02:04:22.001000,62819,1,worker-1,2024-12-01,51,latency,9.335
2025-09-20T02:04:22.002000,62819,1,worker-1,2024-12-01,52,batches,52.000
2025-09-20T02:04:22.691000,62819,1,worker-1,2024-12-01,,max-rss,13.573
2025-09-20T02:04:22.833000,62817,,coordinator,,,max-rss,0.833
2025-09-20T02:04:24.796000,62820,2,worker-2,2024-12-02,20,latency,12.246
2025-09-20T02:04:37.220000,62820,2,worker-2,2024-12-02,21,latency,12.425
2025-09-20T02:04:42.106000,62819,1,worker-1,2024-12-03,0,latency,13.205
2025-09-20T02:04:50.107000,62820,2,worker-2,2024-12-02,22,latency,12.886
2025-09-20T02:04:54.496000,62819,1,worker-1,2024-12-03,1,latency,12.390
2025-09-20T02:05:03.548000,62820,2,worker-2,2024-12-02,23,latency,13.441
2025-09-20T02:05:07.896000,62819,1,worker-1,2024-12-03,2,latency,13.400
2025-09-20T02:05:16.506000,62820,2,worker-2,2024-12-02,24,latency,12.958
2025-09-20T02:05:20.636000,62819,1,worker-1,2024-12-03,3,latency,12.740
2025-09-20T02:05:29.242000,62820,2,worker-2,2024-12-02,25,latency,12.736
2025-09-20T02:05:34.060000,62819,1,worker-1,2024-12-03,4,latency,13.423
2025-09-20T02:05:42.353000,62820,2,worker-2,2024-12-02,26,latency,13.111
2025-09-20T02:05:47.611000,62819,1,worker-1,2024-12-03,5,latency,13.551
2025-09-20T02:05:55.563000,62820,2,worker-2,2024-12-02,27,latency,13.209
2025-09-20T02:06:00.401000,62819,1,worker-1,2024-12-03,6,latency,12.790
2025-09-20T02:06:08.820000,62820,2,worker-2,2024-12-02,28,latency,13.257
2025-09-20T02:06:13.080000,62819,1,worker-1,2024-12-03,7,latency,12.679
2025-09-20T02:06:24.672000,62820,2,worker-2,2024-12-02,29,latency,15.852
2025-09-20T02:06:26.053000,62819,1,worker-1,2024-12-03,8,latency,12.972
